publish_datetime,publish_date,stock_code,company_name,title,pdf_url,has_xbrl,notes,language,sector,listed_exchange,xbrl_url
2026-01-05 19:00:00,2026-01-05,48130,ＡＣＣＥＳＳ,（開示事項の経過）ネットワーク事業における契約締結及び一部入金に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528993.pdf,False,,japanese,,東,
2026-01-05 17:30:00,2026-01-05,43750,Ｇ－セーフィー,ストック・オプション（新株予約権）の発行内容確定に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528940.pdf,False,,japanese,,東,
2026-01-05 17:30:00,2026-01-05,63800,オリチエン工業,第１回新株予約権の月間権利行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528954.pdf,False,,japanese,,東,
2026-01-05 17:30:00,2026-01-05,97600,進学会ＨＤ,連結子会社の保有する有価証券の評価損発生に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528860.pdf,False,,japanese,,東,
2026-01-05 17:10:00,2026-01-05,45820,Ｇ－シンバイオ製薬,第三者割当により発行された第58回新株予約権及び第65回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528950.pdf,False,,japanese,,東,
2026-01-05 17:10:00,2026-01-05,81050,ＢｉｔｃｏｉｎＪＰＮ,第三者割当により発行された行使価額修正条項付第１回新株予約権の大量行使に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528870.pdf,False,,japanese,,東,
2026-01-05 17:00:00,2026-01-05,34860,グローバルリンクＭ,自己株式の取得状況及び取得終了に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528844.pdf,False,,japanese,,東,
2026-01-05 17:00:00,2026-01-05,42220,児玉化,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528781.pdf,False,,japanese,,東,
2026-01-05 17:00:00,2026-01-05,42750,カーリット,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120251225526537.pdf,False,,japanese,,東,
2026-01-05 17:00:00,2026-01-05,59810,東製綱,自己株式取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528924.pdf,False,,japanese,,東,
2026-01-05 17:00:00,2026-01-05,66190,ＷＳＣＯＰＥ,第三者割当てによる第10回及び第11回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528947.pdf,False,,japanese,,東,
2026-01-05 17:00:00,2026-01-05,70340,プロレドパートナーズ,ストックオプション（新株予約権）の発行内容確定に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528920.pdf,False,,japanese,,東,
2026-01-05 17:00:00,2026-01-05,70680,Ｇ－ＦフォースＧ,自己株式立会外買付取引（ToSTNeT-3）による自己株式の買付けに関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528916.pdf,False,,japanese,,東,
2026-01-05 17:00:00,2026-01-05,70920,ＦＦＪ,（訂正）「ＭＢＯの実施及び応募の推奨に関するお知らせ」の一部訂正に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528200.pdf,False,,japanese,,東,
2026-01-05 17:00:00,2026-01-05,70920,ＦＦＪ,（訂正）株式会社JG35による「株式会社Fast Fitness Japan（7092）の株券等に対する公開買付けの開始に関するお知らせ」の一部訂正に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528235.pdf,False,,japanese,,東,
2026-01-05 17:00:00,2026-01-05,79510,ヤマハ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120251224525860.pdf,False,,japanese,,東,
2026-01-05 17:00:00,2026-01-05,83160,三井住友,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528458.pdf,False,,japanese,,東名,
2026-01-05 17:00:00,2026-01-05,86280,松井証,2025年12月の月間売買実績・取引口座数等（速報値）のお知らせ,https://www.release.tdnet.info/inbs/140120260105528748.pdf,False,,japanese,,東,
2026-01-05 17:00:00,2026-01-05,98890,ＪＢＣＣ　ＨＤ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528357.pdf,False,,japanese,,東,
2026-01-05 16:30:00,2026-01-05,23380,クオンタムＳ,連結子会社におけるイーサリアム（ETH）の追加取得に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528507.pdf,False,,japanese,,東,
2026-01-05 16:30:00,2026-01-05,60580,ベクトル,株式の売出し並びに主要株主及び筆頭株主の異動に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528923.pdf,False,,japanese,,東,
2026-01-05 16:30:00,2026-01-05,77270,オーバル,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528530.pdf,False,,japanese,,東,
2026-01-05 16:30:00,2026-01-05,94170,スマートバリュー,自己株式取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528911.pdf,False,,japanese,,東,
2026-01-05 16:30:00,2026-01-05,98420,アークランズ,売上高前年同月比推移に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528907.pdf,False,,japanese,,東,
2026-01-05 16:15:00,2026-01-05,70570,エヌ・シー・エヌ,連結子会社の社名変更に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528913.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,17110,ＳＤＳＨＤ,第９回新株予約権の行使状況（2025年12月31日時点）及び発行済株式総数並びに特別利益計上に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528862.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,21930,ＣＯＯＫＰＡＤ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120251224525652.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,23260,デジアーツ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528792.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,23380,クオンタムＳ,第三者割当による第13回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528371.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,25850,ライフドリンクＣ,（開示事項の経過）固定資産の取得に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528355.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,26680,タビオ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528846.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,31690,ミサワ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528814.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,33260,ランシステム,株主優待制度の変更に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528557.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,36670,ｅｎｉｓｈ,第三者割当により発行された第20回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528623.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,38400,ＰＡＴＨ,第三者割当により発行された第20回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528438.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,39940,マネーフォワード,当社子会社によるアウトルックコンサルティング株式会社株券等に対する公開買付けに係る外国為替及び外国貿易法の届出における審査完了に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528605.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,40460,大阪ソーダ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528350.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,42900,ＰＩ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120251226527753.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,44440,Ｇ－インフォネット,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528358.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,45260,理研ビタミン,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528160.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,45630,Ｇ－アンジェス,行使価額修正条項付新株予約権の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528294.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,45840,Ｇ－キッズ・バイオ,第三者割当による第４回無担保転換社債型新株予約権付社債及び第23回新株予約権の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528486.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,46340,ａｒｔｉｅｎｃｅ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120251225526088.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,48330,Ｇ－Ｄｅｆコンサル,第三者割当による第７回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528209.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,49180,アイビー,第三者割当による第５回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528751.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,49560,コニシ,（開示事項の経過）第三者割当による自己株式処分の払込完了に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528398.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,50360,日本ビジネスシステム,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528270.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,52540,Ｇ－Ａｒｅｎｔ,自己株式取得に係る事項の決定に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528475.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,53410,ＡＳＡＨＩ　ＥＩＴＯ,第三者割当により発行された第12回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528723.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,54440,大和工,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528694.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,55890,オートサーバー,2025年12月期12月度 ASNET取引台数実績（速報値）,https://www.release.tdnet.info/inbs/140120260105528826.pdf,False,,japanese,,東名,
2026-01-05 16:00:00,2026-01-05,58710,ＳＯＬＩＺＥ　ＨＤ,当社連結子会社による子会社（孫会社）の設立と新たな事業の開始に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528784.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,60880,シグマクシスＨＤ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528308.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,60910,ウエスコＨＤ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120251201513031.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,61570,日進工具,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528856.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,61950,Ｇ－ホープ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528171.pdf,False,,japanese,,東福,
2026-01-05 16:00:00,2026-01-05,61980,Ｇ－キャリア,自己株式取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528713.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,67310,ピクセラ,第19回新株予約権の行使期間満了（未行使）に関するお知らせ,https://www.release.tdnet.info/inbs/140120251230528088.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,69290,日セラミック,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120251225526895.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,70820,Ｇ－ジモティー,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528526.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,75020,プラザＨＤ,連結子会社間の会社分割（吸収分割）に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528614.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,75780,ニチリョク,第３回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528368.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,77760,Ｇ－セルシード,第25回新株予約権（行使価格修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528651.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,78370,アールシーコア,2027年３月期（来期）における特別利益の計上見込みに関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528395.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,79460,光陽社,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528437.pdf,False,,japanese,,東名,
2026-01-05 16:00:00,2026-01-05,80050,スクロール,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528753.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,81740,日瓦斯,自己株式の取得状況（途中経過）に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528877.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,82370,松屋,2025年12月売上速報,https://www.release.tdnet.info/inbs/140120260105528552.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,83060,三菱ＵＦＪ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528261.pdf,False,,japanese,,東名,
2026-01-05 16:00:00,2026-01-05,83080,りそなＨＤ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528466.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,83090,三井住友トラストＧ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528510.pdf,False,,japanese,,東名,
2026-01-05 16:00:00,2026-01-05,84110,みずほ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528472.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,85080,Ｊトラスト,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528225.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,87500,第一生命ＨＤ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528362.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,93190,中央倉庫,自己株式取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528635.pdf,False,,japanese,,東,
2026-01-05 16:00:00,2026-01-05,95020,中部電力,浜岡原子力発電所の新規制基準適合性審査における基準地震動策定に係る不適切事案について,https://www.release.tdnet.info/inbs/140120260105528888.pdf,False,,japanese,,東名,
2026-01-05 16:00:00,2026-01-05,95360,西部ガスＨＤ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528302.pdf,False,,japanese,,東福,
2026-01-05 16:00:00,2026-01-05,95520,クオンツ総研ＨＤ,2025年９月期　決算短信〔ＩＦＲＳ〕(連結),https://www.release.tdnet.info/inbs/140120260105528710.pdf,True,,japanese,,東,https://www.release.tdnet.info/inbs/081220260105528710.zip
2026-01-05 16:00:00,2026-01-05,97650,オオバ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120251230528072.pdf,False,,japanese,,東,
2026-01-05 15:45:00,2026-01-05,48890,Ｇ－レナサイエンス,株式及び新株予約権発行プログラム設定契約に基づく第２回第三者割当による新株式及び新株予約権の払込完了のお知らせ,https://www.release.tdnet.info/inbs/140120260105528400.pdf,False,,japanese,,東,
2026-01-05 15:45:00,2026-01-05,78100,クロスフォー,第三者割当による第6回新株予約権及び第1回無担保転換社債型新株予約権付社債の発行に係る払込完了に関するお知らせ,https://www.release.tdnet.info/inbs/140120251226527716.pdf,False,,japanese,,東,
2026-01-05 15:40:00,2026-01-05,22820,日ハム,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528299.pdf,False,,japanese,,東,
2026-01-05 15:40:00,2026-01-05,31740,ハピネス＆Ｄ,第三者割当により発行された第13回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528714.pdf,False,,japanese,,東,
2026-01-05 15:40:00,2026-01-05,66760,ＢＵＦＦＡＬＯ,自己株式取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120251225526588.pdf,False,,japanese,,東名,
2026-01-05 15:35:00,2026-01-05,37770,Ｇ－環境フレンドリー,非上場の親会社等の決算に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528531.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,17240,シンクレイヤ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528255.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,21360,ヒップ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120251201512816.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,21560,セーラー広告,自己株式を活用した第三者割当による第４回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528280.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,23340,Ｇ－イオレ,第14回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528738.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,23370,いちご,自己株式の取得状況のお知らせ,https://www.release.tdnet.info/inbs/140120260105528542.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,23700,Ｇ－ＭＤＮＴ,第三者割当による第20回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528705.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,24130,エムスリー,自己株式の取得状況に関するお知らせ (会社法第459条第1項の規定による定款の定めに基づく自己株式の取得),https://www.release.tdnet.info/inbs/140120260105528289.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,24770,手間いらず,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528571.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,25860,Ｇ－フルッタフルッタ,第三者割当による第1４回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528828.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,26780,アスクル,2026年5月期12月度月次業績のお知らせ,https://www.release.tdnet.info/inbs/140120260105528540.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,27890,カルラ,(第54期）　2025年12月の売上推移速報に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528167.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,27890,カルラ,2026年２月期　第３四半期決算短信〔日本基準〕（連結）,https://www.release.tdnet.info/inbs/140120260105528174.pdf,True,,japanese,,東,https://www.release.tdnet.info/inbs/081220260105528174.zip
2026-01-05 15:30:00,2026-01-05,29270,ＡＦＣ－ＨＤ,第三者割当により発行された第６回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528330.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,29700,ＧＬＣ　ＧＲＯＵＰ,持株会社体制への移行完了及び商号変更に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528442.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,29830,Ｇ－アールプランナー,株式分割及び株式分割に伴う定款の一部変更に関するお知らせ,https://www.release.tdnet.info/inbs/140120251226527264.pdf,False,,japanese,,東名,
2026-01-05 15:30:00,2026-01-05,30500,ＤＣＭ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528496.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,31070,ダイワボＨＤ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528556.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,31670,ＴＯＫＡＩ　ＨＤ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528690.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,31860,ネクステージ,剰余金の配当（増配）に関するお知らせ,https://www.release.tdnet.info/inbs/140120251226527735.pdf,False,,japanese,,東名,
2026-01-05 15:30:00,2026-01-05,31860,ネクステージ,2025年11月期 決算短信〔日本基準〕(連結),https://www.release.tdnet.info/inbs/140120251224525934.pdf,True,,japanese,,東名,https://www.release.tdnet.info/inbs/081220251224525934.zip
2026-01-05 15:30:00,2026-01-05,32880,オープンハウスＧ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528197.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,33500,メタプラネット,第三者割当により発行された第20回乃至第22回新株予約権（行使価額修正条項付及び行使停止条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528640.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,33500,メタプラネット,自己株式の取得状況に関するお知らせ（会社法第１６５条第２項の規定による定款の定めに基づく自己株式の取得）,https://www.release.tdnet.info/inbs/140120260105528638.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,33580,Ｔｒａｉｌｈｅａｄ,第５回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528733.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,33820,７＆ｉＨＤ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528449.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,34510,Ｒ－トーセイ・リート,T’s garden越谷大袋におけるマスターリース契約の終了に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528429.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,34660,Ｒ－ラサールロジ,自己投資口の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528408.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,35490,クスリのアオキＨＤ,2025年12月度 月次営業速報に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528529.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,36240,Ｇ－アクセルＭ,第三者割当により発行された第31回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528525.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,36590,ネクソン,自己株式の取得状況に関するお知らせ(会社法第165条第2項の規定による定款の定めに基づく自己株式の取得),https://www.release.tdnet.info/inbs/140120260105528506.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,36720,オルトプラス,第三者割当により発行された第11回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528306.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,36790,じげん,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528345.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,37530,フライト,第三者割当による第10回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120251202513701.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,37580,アエリア,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528759.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,39030,ｇｕｍｉ,第26回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528457.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,39700,Ｇ－イノベーション,第三者割当による第８回及び第９回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528646.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,40630,信越化,コミットメント型自己株式取得（FCSR）における事後調整完了のお知らせ,https://www.release.tdnet.info/inbs/140120260105528685.pdf,False,,japanese,,東名,
2026-01-05 15:30:00,2026-01-05,40820,稀元素,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120251226527741.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,40950,日パーカライ,自己株式の取得状況に関するお知らせ （会社法第165条第２項の規定による定款の定めに基づく自己株式の取得）,https://www.release.tdnet.info/inbs/140120260105528675.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,41180,カネカ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120251225526164.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,44390,東名,株式需給緩衝信託の設定に伴う当社株式の売却状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120251226527777.pdf,False,,japanese,,東名,
2026-01-05 15:30:00,2026-01-05,44800,メドレー,自己株式の取得状況（途中経過）に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528626.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,45640,Ｇ－ＯＴＳ,第三者割当による第38回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528732.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,45690,杏林製薬,ニューキノロン系経口抗菌剤「ラスビック錠」の中東9か国における独占的販売契約締結のお知らせ,https://www.release.tdnet.info/inbs/140120251226527043.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,45760,Ｇ－ＤＷＴＩ,第13回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528569.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,45770,ダイト,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120251226527318.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,45830,Ｇ－カイオム,第23回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120251226527614.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,45940,Ｇ－ブライトパス,第三者割当による第20回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528407.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,45970,Ｇ－ソレイジア,行使価額修正条項付第15回新株予約権の月間行使状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528434.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,46760,フジＨＤ,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528672.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,48490,エン,自己株式の取得状況に関するお知らせ,https://www.release.tdnet.info/inbs/140120260105528762.pdf,False,,japanese,,東,
2026-01-05 15:30:00,2026-01-05,48820,Ｇ－ペルセウス,第三者割当による第29回新株予約権（行使価額修正条項付）の発行に係る払込完了に関するお知らせ,https://www.release.tdnet.info/inbs/140120251226527177.pdf,False,,japanese,,東,
